nombre,x,y,Estatus
"Odocoileus virginianus texanus (Mearns, 1898)",-100.1042,27.663678,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.15,25.454167,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.1042,27.663678,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.24,25.7,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.52,26.604444,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.183333,25.158333,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.525,26.498333,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.176667,26.503333,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.956389,26.653889,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.623978,26.767619,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.275,25.538333,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.621667,25.685,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-98.65,25.825,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.9525,25.140278,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.619444,25.673611,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.095833,25.491667,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.346111,27.085278,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.288889,24.808333,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.383333,26.333333,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.616667,26.016667,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-98.480556,25.416667,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.769444,27.438056,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.491667,26.834722,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.566667,24.858333,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-98.605556,25.566667,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.108333,26.175,Presencia 
"Odocoileus virginianus miquihuanensis Goldman & Kellogg, 1940",-99.390278,25.391111,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.446944,26.584722,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.288889,27.413889,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.624875,27.342089,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.362222,25.527222,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-100.134444,27.232778,Presencia 
"Odocoileus virginianus texanus (Mearns, 1898)",-99.390278,26.244722,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.523286,26.634109,Presencia 
"Odocoileus virginianus (Zimmermann, 1780)",-100.048736,25.233189,Presencia 
